# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
21 16.922546 -39.367786 1413.01 920.548 11.004 0.006 0.296 0.006 -0.26 0.003 0.45 0.008 3.4800 0.086928 -0.047125 0.073046 327.2 "Gaia DR2 5970366250736036608" 253.83695750651 0.0478 -39.36792837882 0.0366 1635721458409799680 5970366250736036608 670001347 2015.5 0.7143 0.053 13.4848 0.884 0.083 -0.793 0.061 -0.2085 -0.4123 -0.4624 0.0823 0.0236 0.1607 -0.7354 -0.0237 0.1691 -0.2339 234 234 220 14 12.2451 580.7 0.0 0.016 31 0 357.889 1.6749 0.009 0.01 27 11 0.054356 0 33 0 252 827200.0 554.0 1493.079 10.8943 0.0007 28 525300.0 1439.0 364.959 11.0504 0.003 29 459400.0 377.4 1217.182 10.6064 0.0009 1.19 0 0.444 0.1561 0.2879 "" "" 0 "" "" "" NOT_AVAILABLE 345.51696962759 2.55482247392 257.01896413617 -16.65421965462 100001 7893.0 7649.5 8158.67 1.1887 0.9686 1.4226 0.598 0.4794 0.706 200111 4.34 4.06 4.62 65.781 59.174 72.388 253.836952586 1.2932 -39.3679249631 0.9445
22 16.937023 -39.302422 7.47 380.346 11.014 0.018 0.251 0.022 -0.122 0.014 0.442 0.019 1.7656 0.183981 0.121686 0.137991 41.4 "Gaia DR2 5970185759011832576" 254.05517087899 1.0504 -39.30289356202 0.812 1635721458409799680 5970185759011832576 1403195793 2015.5 "" "" "" "" "" "" "" -0.3699 "" "" "" "" "" "" "" "" "" 115 0 115 0 5.0571 202.35 2.253 4.4 3 0 0.064 "" "" 0.158 13 7 3.1218 0 14 0 118 236.5 3.337 70.871 19.7537 0.0153 7 372.7 101.3 3.679 18.9229 0.2951 6 605.1 127.9 4.73 17.8074 0.2295 4.134 0 1.1155 -0.8308 1.9463 "" "" 0 "" "" "" NOT_AVAILABLE 345.6734929822 2.46392400759 257.1861371972 -16.5702403412 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.055170879 1.0504 -39.302893562 0.812
23 16.919877 -39.501571 1672.13 2026.21 11.045 0.015 0.3 0.016 -0.225 0.006 0.395 0.016 0.4697 0.097909 -0.076969 -0.060513 231.8 "Gaia DR2 5969802579225010304" 253.79816275472 0.2908 -39.50146122003 0.2982 1635721458409799680 5969802579225010304 551880183 2015.5 -0.096 0.1255 -0.7647 1.576 0.626 -4.807 0.53 -0.9376 0.4885 -0.954 0.9279 -0.5079 0.9273 -0.9802 -0.5162 0.501 -0.9541 124 0 124 0 10.6146 367.94 0.338 12.0 31 0 6.3583 1.2766 0.0195 -0.172 14 7 0.83228 0 23 0 126 21560.0 23.05 935.224 14.8545 0.0012 19 5815.0 304.3 19.11 15.94 0.0568 18 32860.0 210.3 156.262 13.4703 0.0069 1.794 0 2.4697 1.0855 1.3842 68.81 5.42 2 4500.0 3.0 0.0 NOT_AVAILABLE 345.39405596295 2.49440433968 257.00402782078 -16.79032322475 112001 3640.75 3431.0 4414.13 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.798153962 9.7053 -39.5014405228 8.2171
24 16.927999 -39.517385 883.614 2156.9 11.073 0.007 0.25 0.014 -0.281 0.014 0.432 0.017 1.9682 0.078246 0.017556 -0.076251 167.0 "Gaia DR2 5970176722400302720" 253.92067274132 0.0561 -39.51723938942 0.044 1635721458409799680 5970176722400302720 958747040 2015.5 0.9761 0.0623 15.6609 1.077 0.109 -0.894 0.074 -0.0852 -0.19 -0.4716 0.0148 -0.0175 0.0388 -0.7565 -0.0109 0.2285 -0.06 212 212 200 12 14.8511 658.39 0.093 3.1 31 0 81.2387 1.6869 0.0109 0.065 25 10 0.065477 0 31 0 232 775200.0 604.3 1282.665 10.9649 0.0008 22 500900.0 1346.0 372.22 11.102 0.0029 21 416900.0 418.1 997.216 10.7119 0.0011 1.184 0 0.3901 0.1371 0.253 "" "" 0 "" "" "" NOT_AVAILABLE 345.4410582678 2.41087219191 257.1039998225 -16.79507832165 100001 8048.0 7705.53 8464.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.920666729 1.6907 -39.5172355418 1.141
25 16.929005 -39.511704 785.912 2109.95 11.104 0.005 0.273 0.014 -0.265 0.015 0.449 0.01 2.5428 0.076386 0.029349 -0.070522 157.4 "Gaia DR2 5970176756745838208" 253.93595674812 0.0877 -39.51150642349 0.087 1635721458409799680 5970176756745838208 564572854 2015.5 0.7001 0.1247 5.6156 0.779 0.17 -0.96 0.135 -0.3036 -0.0792 -0.4475 0.1611 -0.3104 0.2757 -0.8336 -0.5245 0.513 -0.4539 114 114 105 9 9.9459 315.47 0.078 1.6 31 1 114.6733 1.691 0.0167 -0.041 13 8 0.10851 0 16 1 119 760000.0 1260.0 603.251 10.9864 0.0018 14 482600.0 1615.0 298.82 11.1423 0.0036 13 414800.0 260.3 1593.6 10.7172 0.0007 1.181 0 0.4251 0.1559 0.2691 "" "" 0 "" "" "" NOT_AVAILABLE 345.45292258799 2.40527015822 257.11554548632 -16.78802714115 100001 7638.75 7516.43 7762.0 1.159 0.72 1.3781 0.6025 0.3763 0.7038 200111 4.48 4.34 4.63 61.675 48.779 74.571 253.9359524 2.6341 -39.5115022919 2.0978
26 16.921243 -39.533998 1539.51 2294.2 11.199 0.014 0.284 0.019 -0.266 0.016 0.406 0.014 2.2086 0.11178 -0.061726 -0.093192 213.5 "Gaia DR2 5969802304347081472" 253.8178805589 0.0539 -39.53415456129 0.042 1635721458409799680 5969802304347081472 11340168 2015.5 0.6285 0.0503 12.501 0.982 0.106 -0.545 0.069 -0.1491 -0.127 -0.6465 0.131 0.0094 0.1567 -0.8201 -0.1249 0.1086 -0.2706 213 213 205 8 11.91 543.98 0.0 0.0 31 1 391.8372 1.6998 0.0098 0.061 25 11 0.070573 0 28 0 228 670700.0 393.0 1706.657 11.122 0.0006 26 428900.0 971.0 441.714 11.2705 0.0025 26 366100.0 405.3 903.358 10.8529 0.0012 1.185 0 0.4176 0.1484 0.2692 "" "" 0 "" "" "" NOT_AVAILABLE 345.378123839 2.46204902603 257.02376749632 -16.82103384862 100001 7885.5 7675.0 8135.0 1.227 1.0223 1.318 0.617 0.5123 0.6661 200111 4.45 4.18 4.69 68.848 61.291 76.405 253.817875077 1.6409 -39.5341522146 1.0772
27 16.922122 -39.418608 1454.17 1340.56 11.29 0.009 0.278 0.011 -0.119 0.01 0.422 0.011 3.1634 0.056466 -0.051914 0.022212 293.2 "Gaia DR2 5970365838419148032" 253.83071439105 0.0465 -39.41875930288 0.0332 1635721458409799680 5970365838419148032 401878961 2015.5 0.8173 0.0543 15.0505 0.992 0.087 -0.68 0.056 -0.2167 -0.4772 -0.375 0.0318 0.122 0.1261 -0.6366 0.207 0.1288 -0.1801 219 219 212 7 10.4456 499.38 0.0 0.0 31 1 405.7169 1.6941 0.0088 0.039 25 10 0.054385 0 30 0 231 626800.0 298.4 2100.607 11.1956 0.0005 23 400900.0 957.6 418.632 11.3438 0.0026 22 343200.0 341.7 1004.389 10.9229 0.0011 1.187 0 0.4209 0.1482 0.2727 "" "" 0 "" "" "" NOT_AVAILABLE 345.47430635696 2.52670694279 257.02009622502 -16.70526752204 100001 7820.0 7555.21 8407.25 1.2873 1.0469 1.3941 0.6535 0.529 0.7047 200111 3.35 2.9 3.59 37.822 34.439 41.205 253.830708864 1.3481 -39.418756374 0.872
28 16.920028 -39.597856 1657.44 2821.95 11.322 0.012 0.281 0.013 -0.199 0.005 0.426 0.016 2.3986 0.174453 -0.075738 -0.157154 205.7 "Gaia DR2 5969800929957512704" 253.79962135106 0.0762 -39.59810326691 0.0568 1635721458409799680 5969800929957512704 1233546221 2015.5 0.8735 0.076 11.4902 1.119 0.143 -0.881 0.094 -0.1387 -0.3767 -0.494 0.0795 0.0007 0.1604 -0.7793 0.0357 0.1193 -0.2313 194 194 183 11 19.1026 834.57 0.161 9.2 31 0 32.5772 1.6641 0.0146 0.059 22 11 0.085156 0 25 0 206 609300.0 763.3 798.202 11.2263 0.0014 23 384700.0 1246.0 308.851 11.3887 0.0035 22 334600.0 387.8 862.848 10.9506 0.0013 1.181 0 0.4381 0.1624 0.2757 "" "" 0 "" "" "" NOT_AVAILABLE 345.31944096386 2.43289141608 257.01690305123 -16.88618295761 100001 7866.0 7348.71 8584.0 1.1933 0.8942 1.3783 0.61 0.4362 0.704 200111 3.06 2.57 3.51 32.318 28.789 35.847 253.799615097 2.2212 -39.5980994721 1.4587
29 16.923323 -39.51858 1337.57 2166.78 11.437 0.012 0.329 0.015 0.01 0.012 0.477 0.015 1.1231 0.086236 -0.03738 -0.077713 205.7 "Gaia DR2 5969802368745410432" 253.84945789062 0.0649 -39.51869338266 0.0482 1635721458409799680 5969802368745410432 1103318368 2015.5 1.2397 0.0719 17.2378 -1.268 0.132 -1.55 0.08 -0.3429 -0.4525 -0.5139 0.2277 0.2287 0.2747 -0.7538 0.284 -0.0399 -0.2673 178 178 169 9 13.4697 547.4 0.066 1.5 31 0 124.449 1.6867 0.0114 0.005 20 9 0.080247 0 23 0 182 549700.0 526.6 1043.861 11.338 0.001 22 341300.0 844.5 404.169 11.5185 0.0027 22 310100.0 342.1 906.366 11.0333 0.0012 1.185 0 0.4852 0.1805 0.3047 "" "" 0 "" "" "" NOT_AVAILABLE 345.4054665396 2.45277313426 257.04717203387 -16.80285852428 100001 7262.0 7129.35 7473.5 "" "" "" "" "" "" 200111 2.36 2.23 2.45 13.978 12.951 15.006 253.849464968 2.0442 -39.5186867109 1.2431
30 16.92527 -39.353781 1148.56 804.8 11.458 0.008 0.266 0.008 -0.26 0.006 0.435 0.012 2.1809 0.088527 -0.015187 0.087214 350.1 "Gaia DR2 5970366491254195072" 253.87827339396 0.0404 -39.35377435419 0.0329 1635721458409799680 5970366491254195072 661398902 2015.5 0.7784 0.0448 17.3855 1.215 0.077 -0.685 0.057 -0.1662 -0.3145 -0.46 0.0992 -0.1361 0.2124 -0.7537 -0.0469 0.254 -0.2771 259 259 245 14 11.4161 585.85 0.0 0.0 31 0 381.4042 1.6869 0.0075 0.018 30 12 0.052397 0 33 0 275 544300.0 325.4 1672.634 11.3487 0.0006 30 353900.0 887.5 398.795 11.4791 0.0027 31 297200.0 323.8 917.981 11.0792 0.0012 1.196 0 0.4 0.1304 0.2696 "" "" 0 "" "" "" NOT_AVAILABLE 345.54805201694 2.53880518317 257.05037724428 -16.63647296934 100001 7824.5 7488.5 8232.0 "" "" "" "" "" "" 200111 3.28 2.96 3.58 36.228 33.279 39.177 253.87826663 1.1905 -39.353771406 0.8774
31 16.920947 -39.496129 1568.28 1981.23 11.549 0.011 0.304 0.013 -0.175 0.009 0.512 0.014 3.0523 0.085704 -0.065416 -0.055372 229.8 "Gaia DR2 5969802544865272192" 253.81314262918 0.0535 -39.49633113832 0.0397 1635721458409799680 5969802544865272192 588885015 2015.5 0.873 0.0546 15.9894 1.08 0.099 -0.978 0.067 -0.3536 -0.4269 -0.5201 0.2516 0.1123 0.277 -0.7865 0.093 0.0121 -0.3437 214 214 197 17 7.0405 364.63 0.0 0.0 31 1 461.633 1.6748 0.0092 -0.022 24 10 0.065996 0 27 0 232 499200.0 847.6 589.0 11.4427 0.0018 24 314600.0 1066.0 295.124 11.6071 0.0037 24 282700.0 558.3 506.428 11.1335 0.0021 1.196 0 0.4736 0.1645 0.3092 "" "" 0 "" "" "" NOT_AVAILABLE 345.40531319828 2.48862135749 257.01539911451 -16.78388828107 100001 7906.75 7503.0 8104.33 0.5718 0.1535 1.1741 0.347 0.0979 0.6831 200111 2.75 2.62 3.05 26.618 24.379 28.856 253.813136605 1.5412 -39.4963269263 1.0351
32 16.929656 -39.50033 722.744 2015.95 11.566 0.006 0.319 0.007 -0.14 0.007 0.487 0.01 0.1803 0.069514 0.036149 -0.059375 148.7 "Gaia DR2 5970176791105598848" 253.94476341141 0.0658 -39.50035649417 0.0665 1635721458409799680 5970176791105598848 652727723 2015.5 0.5381 0.0957 5.6219 -3.474 0.133 -0.664 0.119 -0.2551 -0.0625 -0.4437 0.1362 -0.2971 0.2304 -0.7144 -0.3494 0.4909 -0.2731 123 0 123 0 -0.2649 113.33 0.0 0.0 31 0 8.2603 1.5028 0.0164 -0.087 14 8 0.14348 0 21 0 137 7390.0 9.224 801.144 16.0168 0.0014 13 4886.0 200.4 24.378 16.1291 0.0445 13 7930.0 132.0 60.063 15.0137 0.0181 1.734 0 1.1154 0.1123 1.0031 "" "" 0 "" "" "" NOT_AVAILABLE 345.46588222762 2.40695383749 257.12125705275 -16.77617013436 102001 5143.45 4300.5 7019.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.944782795 2.0553 -39.5003536359 1.8437
33 16.926799 -39.410433 1000.13 1273.0 11.595 0.006 0.279 0.008 -0.17 0.01 0.428 0.01 0.5754 0.030802 0.003026 0.030652 5.6 "Gaia DR2 5970178577826434944" 253.90183176271 0.0693 -39.41033785411 0.051 1635721458409799680 5970178577826434944 598150029 2015.5 0.7622 0.0695 10.9612 1.493 0.121 -1.09 0.086 -0.3 -0.4426 -0.6192 0.2359 0.1576 0.2788 -0.7991 0.0861 -0.0199 -0.3295 224 224 209 15 16.5976 754.85 0.116 4.8 31 0 54.6293 1.6943 0.0106 0.03 26 10 0.078739 0 29 0 237 485100.0 283.6 1710.785 11.4737 0.0006 21 311800.0 617.9 504.658 11.6166 0.0022 20 267600.0 323.0 828.221 11.1934 0.0013 1.194 0 0.4232 0.1429 0.2803 "" "" 0 "" "" "" NOT_AVAILABLE 345.51534485868 2.4891735593 257.07606047749 -16.69056186051 100001 7783.5 7642.5 8215.33 "" "" "" "" "" "" 200111 3.19 2.86 3.3 33.559 29.654 37.464 253.901823442 1.8775 -39.4103331595 1.3365
34 16.932818 -39.414623 415.687 1307.63 11.61 0.004 1.527 0.006 1.518 0.008 1.776 0.009 3.7755 0.07849 0.073784 0.026771 70.1 "Gaia DR2 5970178917122457856" 253.99341828504 0.0521 -39.41418039699 0.044 1635721458409799680 5970178917122457856 1507732587 2015.5 0.6713 0.0526 12.7703 -12.34 0.103 -5.083 0.075 -0.0387 -0.0506 -0.5903 0.042 -0.2273 0.1261 -0.8259 -0.2228 0.3201 -0.1604 229 229 216 13 14.3222 661.72 0.073 2.0 31 1 113.0511 1.4304 0.0105 0.086 26 12 0.066688 0 28 0 220 800500.0 537.7 1488.673 10.93 0.0007 24 251900.0 341.4 737.865 11.8484 0.0015 25 794800.0 693.3 1146.379 10.0113 0.0009 1.308 0 1.8371 0.9184 0.9187 "" "" 0 "" "" "" NOT_AVAILABLE 345.55668563942 2.43159086331 257.14990341945 -16.68625380591 100001 3947.0 3722.0 4124.09 0.969 0.6389 1.4395 0.4957 0.3296 0.7031 200111 23.54 21.56 26.47 121.158 108.284 134.032 253.993487056 1.5956 -39.4141585116 1.1596
35 16.923272 -39.495537 1342.48 1976.34 11.64 0.008 0.291 0.01 -0.217 0.008 0.466 0.011 1.5062 0.066628 -0.038082 -0.054672 214.9 "Gaia DR2 5969802476145792000" 253.84856409208 0.0625 -39.49565206921 0.0514 1635721458409799680 5969802476145792000 275619234 2015.5 0.8535 0.0589 14.4784 1.137 0.118 -0.629 0.084 -0.4603 -0.3277 -0.5694 0.3486 0.072 0.347 -0.815 0.0716 0.0158 -0.4849 180 180 172 8 12.7398 523.36 0.0 0.0 31 1 427.6338 1.6721 0.0109 -0.081 21 10 0.081001 0 25 0 199 456200.0 368.2 1239.192 11.5404 0.0009 20 293600.0 1078.0 272.508 11.6819 0.004 20 251700.0 317.0 794.026 11.2596 0.0014 1.195 0 0.4223 0.1415 0.2808 "" "" 0 "" "" "" NOT_AVAILABLE 345.42300045039 2.46775666413 257.04367488826 -16.78005132511 100001 8025.0 7668.0 8435.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.848557746 1.8236 -39.4956493623 1.3063
36 16.937032 -39.272334 6.609 131.69 11.824 0.022 0.68 0.027 0.225 0.018 0.885 0.025 3.1473 0.208918 0.122694 0.169094 36.0 "Gaia DR2 5970186613693628032" 254.05640287293 0.039 -39.27178821636 0.0381 1635721458409799680 5970186613693628032 14408459 2015.5 2.7008 0.0464 58.2381 6.66 0.081 0.82 0.065 -0.155 -0.0196 -0.4257 0.1271 -0.4638 0.2308 -0.8313 -0.1951 0.4822 -0.2745 252 252 242 10 8.3604 468.54 0.0 0.0 31 1 410.1234 1.5832 0.008 0.047 28 12 0.056355 0 28 0 225 424100.0 180.1 2355.496 11.6196 0.0005 28 216600.0 255.5 847.765 12.0124 0.0013 28 297500.0 233.3 1275.201 11.0782 0.0009 1.212 0 0.9342 0.3928 0.5413 -8.15 6.06 5 6000.0 3.5 0.0 NOT_AVAILABLE 345.69839306262 2.48262139678 257.18342629146 -16.53922906277 100001 5425.25 5368.5 5457.33 1.475 1.215 1.676 0.727 0.5833 0.8188 200111 1.74 1.72 1.78 2.367 2.31 2.424 254.056365832 1.2581 -39.2717917484 1.0042
37 16.928047 -39.462928 878.954 1706.84 11.857 0.007 0.273 0.009 -0.102 0.009 0.427 0.011 1.2507 0.02822 0.017918 -0.021803 140.6 "Gaia DR2 5970177130409618944" 253.92112276412 0.0488 -39.46279068297 0.0366 1635721458409799680 5970177130409618944 1381124580 2015.5 0.7417 0.0523 14.1887 1.268 0.087 -1.085 0.061 -0.0874 -0.3245 -0.5143 0.0254 -0.0136 0.0904 -0.7842 -0.1042 0.1762 -0.1201 232 232 226 6 8.3273 445.3 0.0 0.0 31 0 383.8222 1.6926 0.0081 0.077 26 11 0.055953 0 28 0 247 372600.0 205.4 1813.777 11.7604 0.0006 27 241500.0 564.0 428.122 11.8943 0.0025 26 203000.0 271.0 749.149 11.4931 0.0014 1.193 0 0.4011 0.1338 0.2673 "" "" 0 "" "" "" NOT_AVAILABLE 345.48376031236 2.44470397723 257.09781693075 -16.74095128718 100001 8044.0 7757.0 8220.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.921115693 1.3517 -39.4627860103 0.9489
38 16.924719 -39.441266 1202.04 1527.82 11.89 0.007 0.263 0.009 -0.157 0.009 0.423 0.01 1.2680 0.0213 -0.021298 -0.00031 269.2 "Gaia DR2 5970178126842030848" 253.87033666356 0.0494 -39.44129666625 0.038 1635721458409799680 5970178126842030848 667866767 2015.5 0.795 0.0544 14.6228 1.153 0.087 -0.892 0.064 -0.1311 -0.3444 -0.5191 0.0482 0.0419 0.0983 -0.7581 -0.0788 0.1194 -0.1911 212 212 210 2 8.6516 433.72 0.0 0.0 31 0 361.4415 1.7003 0.0089 0.02 24 11 0.056298 0 26 0 224 362400.0 122.8 2952.588 11.7903 0.0004 22 235500.0 465.6 505.78 11.9214 0.0021 23 197800.0 181.2 1091.385 11.5214 0.001 1.196 1 0.4 0.1311 0.2689 "" "" 0 "" "" "" NOT_AVAILABLE 345.47593609297 2.48873453938 257.05455505549 -16.72411859131 100002 8029.0 7643.75 8427.0 0.8095 0.4803 1.1448 0.4108 0.2033 0.6083 "" "" "" "" "" "" "" 253.870330235 1.3544 -39.441292825 0.986
39 16.930635 -39.343626 627.688 720.876 11.95 0.005 1.216 0.007 1.061 0.008 1.41 0.007 1.2807 0.108684 0.04779 0.097614 26.1 "Gaia DR2 5970180325865154304" 253.95970957524 0.0416 -39.3433605187 0.0373 1635721458409799680 5970180325865154304 906508653 2015.5 1.4503 0.0457 31.7463 -14.913 0.082 -5.542 0.064 -0.1806 -0.1624 -0.5324 0.1561 -0.2897 0.2872 -0.8224 -0.167 0.3676 -0.322 249 249 237 12 6.0586 387.57 0.0 0.0 31 0 403.6808 1.4623 0.0079 0.036 28 12 0.058012 0 29 0 236 480800.0 250.1 1922.241 11.4835 0.0006 26 182800.0 208.6 876.099 12.1967 0.0012 27 425800.0 387.6 1098.6 10.6888 0.001 1.266 1 1.5079 0.7132 0.7946 -53.87 0.84 2 5250.0 4.5 0.0 NOT_AVAILABLE 345.59565624671 2.49623185011 257.11441460787 -16.61888667319 100002 4452.97 4288.2 4839.43 "" "" "" "" "" "" 200111 5.78 4.89 6.23 11.815 11.291 12.339 253.959792604 1.2654 -39.3433366568 0.9988
40 16.93076 -39.521287 615.557 2189.15 11.969 0.009 0.266 0.011 -0.155 0.01 0.47 0.013 3.9359 0.09439 0.050034 -0.080038 148.0 "Gaia DR2 5970173763153038464" 253.96277652158 0.0599 -39.52101029402 0.0411 1635721458409799680 5970173763153038464 1474306603 2015.5 0.8153 0.0629 12.9678 1.133 0.102 -0.675 0.067 0.1157 -0.3163 -0.5425 -0.1531 0.0288 -0.0963 -0.7934 -0.1852 0.1528 0.04 205 205 201 4 10.2245 474.92 0.0 0.0 31 1 398.7725 1.6946 0.009 0.147 23 10 0.063695 0 25 0 209 345300.0 101.9 3389.376 11.8429 0.0003 25 221900.0 474.4 467.677 11.9861 0.0023 24 191500.0 206.2 928.624 11.5567 0.0012 1.197 0 0.4294 0.1432 0.2862 "" "" 0 "" "" "" NOT_AVAILABLE 345.45847030861 2.38318680955 257.13815424261 -16.79509126898 100001 7760.0 7346.55 8105.5 0.641 0.2639 1.255 0.3202 0.0885 0.631 200111 2.53 2.31 2.82 20.84 18.748 22.932 253.962770197 1.5894 -39.5210073858 1.041
41 16.925439 -39.354428 1132.1 810.151 12.006 0.009 1.489 0.01 1.558 0.009 1.612 0.011 1.9962 0.087559 -0.013208 0.086557 351.3 "Gaia DR2 5970366491254193920" 253.88083298494 0.0383 -39.3544320673 0.0321 1635721458409799680 5970366491254193920 831491897 2015.5 0.9196 0.043 21.3759 -6.65 0.077 -10.828 0.059 -0.2126 -0.3154 -0.4159 0.1542 -0.1929 0.2516 -0.7092 0.0261 0.2341 -0.3238 256 256 239 17 13.8405 677.92 0.0 0.12 31 1 427.0698 1.4148 0.0077 0.002 29 12 0.053646 0 33 0 266 513000.0 441.0 1163.147 11.4132 0.0009 30 170800.0 248.8 686.501 12.27 0.0016 30 492200.0 540.5 910.682 10.5316 0.0012 1.293 0 1.7384 0.8569 0.8816 -29.85 0.34 7 5000.0 3.0 0.0 NOT_AVAILABLE 345.54878038061 2.53685063025 257.05250825436 -16.63689815589 100001 4110.67 4015.92 4200.0 0.9963 0.745 1.275 0.4835 0.3729 0.5874 200111 12.05 11.54 12.62 37.325 34.825 39.824 253.880870016 1.194 -39.3543854482 0.9149
42 16.923531 -39.547607 1317.35 2406.67 12.033 0.006 1.868 0.013 1.783 0.016 2.166 0.022 0.7242 0.112269 -0.034854 -0.106722 198.1 "Gaia DR2 5969801441031667712" 253.85271356041 0.0813 -39.54770364948 0.0533 1635721458409799680 5969801441031667712 367177366 2015.5 0.712 0.0804 8.8591 -2.284 0.133 -3.587 0.089 -0.2426 -0.5498 -0.5181 0.1599 0.1399 0.2 -0.7848 0.099 -0.0144 -0.2288 155 155 146 9 10.1813 389.08 0.069 1.4 31 1 115.7791 1.3755 0.0135 0.033 18 10 0.081433 0 20 0 162 665100.0 542.4 1226.295 11.1311 0.0009 15 170600.0 528.2 322.934 12.2716 0.0034 13 729200.0 542.0 1345.587 10.1047 0.0008 1.353 1 2.1669 1.1405 1.0264 -28.55 0.27 3 4500.0 3.0 0.0 NOT_AVAILABLE 345.38442137625 2.43262850478 257.05328035667 -16.83138416236 100002 3861.47 3680.0 4024.0 1.5582 1.3279 1.8388 0.7727 0.648 0.9218 200111 21.75 20.03 23.95 94.787 81.492 108.082 253.852726313 2.0604 -39.5476882053 1.386
43 16.928033 -39.604381 880.254 2875.88 12.039 0.005 1.258 0.017 0.963 0.02 1.425 0.009 2.4027 0.164941 0.017698 -0.163989 173.8 "Gaia DR2 5969797940660506240" 253.92088531897 12.8841 -39.60497681381 4.9616 1635721458409799680 5969797940660506240 1616895357 2015.5 "" "" "" "" "" "" "" 0.9857 "" "" "" "" "" "" "" "" "" 70 0 70 0 5.2369 143.72 2.176 5.5 3 0 0.0948 "" "" 0.223 8 5 157.47 0 8 0 70 338.9 3.063 110.651 19.3631 0.0098 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.37270725269 2.35578952051 257.11472141402 -16.88221371062 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.920885319 12.8841 -39.6049768138 4.9616
44 16.928748 -39.484746 810.916 1887.16 12.046 0.007 0.311 0.008 -0.102 0.008 0.477 0.01 1.9935 0.05089 0.02624 -0.043604 149.0 "Gaia DR2 5970176859839287808" 253.93191269978 0.053 -39.48458938164 0.0385 1635721458409799680 5970176859839287808 1327819586 2015.5 0.8062 0.0545 14.7802 1.051 0.095 -0.807 0.063 0.0569 -0.2639 -0.5614 -0.0894 0.0424 -0.0321 -0.7882 -0.0465 0.1593 0.0215 216 216 213 3 9.2104 456.96 0.0 0.0 31 1 381.6217 1.6835 0.0088 0.113 25 11 0.060605 0 27 0 223 318400.0 79.68 3996.225 11.9308 0.0003 23 202200.0 414.0 488.469 12.0867 0.0022 22 179200.0 150.1 1194.179 11.6284 0.0009 1.198 0 0.4583 0.1559 0.3024 "" "" 0 "" "" "" NOT_AVAILABLE 345.47197133477 2.42455887507 257.10907548228 -16.76164739423 100001 7729.33 7429.61 8127.0 1.1823 0.7722 1.3471 0.585 0.393 0.6711 200111 2.47 2.23 2.67 19.608 17.824 21.391 253.931906834 1.4766 -39.4845859091 0.9827
45 16.919291 -39.487561 1729.05 1910.42 12.048 0.008 0.659 0.01 0.231 0.008 0.874 0.011 4.3470 0.096983 -0.084897 -0.046886 241.1 "Gaia DR2 5969990247792274560" 253.78791075111 0.0551 -39.48782451242 0.0407 1635721458409799680 5969990247792274560 26865075 2015.5 1.9318 0.0542 35.6153 12.557 0.1 2.041 0.069 -0.2901 -0.3998 -0.5755 0.2022 0.1314 0.2313 -0.7801 0.0935 -0.0166 -0.3586 195 195 189 6 0.9721 202.57 0.0 0.0 31 1 417.4462 1.5782 0.0099 0.009 22 10 0.067486 0 25 0 204 349400.0 108.4 3221.857 11.8301 0.0003 22 180100.0 268.3 671.24 12.2127 0.0016 24 245300.0 280.8 873.62 11.2877 0.0012 1.217 1 0.925 0.3826 0.5424 "" "" 0 "" "" "" NOT_AVAILABLE 345.39971538336 2.50912101627 256.99416853426 -16.77769593146 100002 5422.0 5112.4 5933.47 "" "" "" "" "" "" 200111 2.21 1.85 2.49 3.813 3.669 3.957 253.787840699 1.5582 -39.4878332992 1.0642
