ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
6948       252.208607   -43.194158  2039.900  4064.240     18.114      0.030      1.811      0.057 nan       nan       2.450      0.033
6946       251.987673   -43.315054  3366.090  3063.730     18.114      0.022      1.317      0.044 nan       nan       1.646      0.022
6945       251.915150   -43.515552  3801.420  1404.460     18.114      0.020      1.588      0.038 nan       nan       1.959      0.020
6950       252.374833   -43.340285  1042.100  2854.930     18.115      0.021      1.690      0.043 nan       nan       2.234      0.021
6951       252.277130   -43.645720  1628.580   327.225     18.115      0.022      1.635      0.045 nan       nan       1.908      0.022
6949       252.008222   -43.666216  3242.740   157.603     18.115      0.021      1.496      0.038 nan       nan       1.727      0.021
6955       252.195964   -43.503860  2115.790  1501.220     18.116      0.022      1.477      0.043 nan       nan       1.699      0.022
6954       252.408104   -43.445618   842.386  1983.220     18.116      0.022      2.597      0.082 nan       nan       3.215      0.021
6953       252.433177   -43.523539   691.883  1338.360     18.116      0.021      1.491      0.045 nan       nan       1.743      0.021
6952       252.470341   -43.516480   468.804  1396.780     18.116      0.019      1.594      0.034 nan       nan       1.993      0.019
6957       251.928841   -43.366008  3719.240  2642.050     18.116      0.039      1.360      0.051 nan       nan       1.672      0.038
6956       251.889443   -43.225323  3955.730  3806.320     18.116      0.027      2.182      0.070 nan       nan       1.950      0.029
6958       252.212723   -43.229597  2015.190  3770.950     18.117      0.021      1.421      0.039 nan       nan       1.737      0.021
6960       251.873242   -43.556829  4052.980  1062.860     18.117      0.023      1.315      0.040 nan       nan       1.637      0.024
6959       251.883189   -43.587092  3993.270   812.412     18.117      0.022      2.367      0.061 nan       nan       2.976      0.021
6962       252.317382   -43.365084  1386.960  2649.700     18.118      0.035      1.388      0.050 nan       nan       1.504      0.034
6961       252.455699   -43.250443   556.695  3598.440     18.118      0.022      2.045      0.058 nan       nan       2.650      0.021
6966       252.035598   -43.539138  3078.410  1209.270     18.119      0.024      1.334      0.039 nan       nan       1.707      0.023
6965       252.257202   -43.653893  1748.200   259.583     18.119      0.022      1.360      0.038 nan       nan       1.546      0.023
6964       252.463126   -43.290530   512.111  3266.690     18.119      0.021      1.376      0.034 nan       nan       1.532      0.022
6963       251.962654   -43.394130  3516.270  2409.320     18.119      0.021      1.689      0.041 nan       nan       2.306      0.021
6968       252.344224   -43.508239  1225.840  1464.980     18.120      0.023      1.665      0.044 nan       nan       2.193      0.022
6969       252.099464   -43.365708  2695.050  2644.530     18.120      0.023      1.552      0.040 nan       nan       1.786      0.023
6967       252.429752   -43.378529   712.441  2538.430     18.120      0.020      1.231      0.037 nan       nan       1.511      0.021
6970       251.983838   -43.322162  3389.110  3004.910     18.120      0.032      1.712      0.050 nan       nan       2.114      0.030
6973       252.181491   -43.600621  2202.670   700.455     18.121      0.037      1.428      0.051 nan       nan       1.845      0.038
6972       252.175203   -43.213576  2240.410  3903.540     18.121      0.031      1.440      0.050 nan       nan       1.866      0.030
6971       251.999404   -43.443909  3295.670  1997.360     18.121      0.023      1.470      0.040 nan       nan       1.953      0.022
6974       252.130766   -43.661829  2507.150   193.906     18.121      0.042      1.301      0.061 nan       nan       1.723      0.041
6975       252.289015   -43.499921  1557.240  1533.820     18.122      0.020      1.806      0.044 nan       nan       2.312      0.019
6977       252.277315   -43.376644  1627.470  2554.030     18.123      0.023      1.782      0.049 nan       nan       2.376      0.023
6976       251.901599   -43.551169  3882.760  1109.700     18.123      0.020      1.645      0.045 nan       nan       1.936      0.020
6980       252.007769   -43.465371  3245.460  1819.750     18.124      0.023      1.280      0.041 nan       nan       1.666      0.023
6978       252.092495   -43.658202  2736.880   223.927     18.124      0.021      1.340      0.042 nan       nan       1.851      0.021
6979       252.487599   -43.335735   365.209  2892.580     18.124      0.022      3.062      0.096 nan       nan       3.648      0.021
6981       252.545104   -43.262244    20.024  3500.770     18.124      0.025      1.360      0.038 nan       nan       1.659      0.025
6982       252.159387   -43.399906  2335.350  2361.520     18.126      0.022      2.445      0.072 nan       nan       2.670      0.021
6986       252.312734   -43.447866  1414.860  1964.610     18.126      0.032      1.195      0.045 nan       nan       1.554      0.031
6985       252.176621   -43.544933  2231.900  1161.310     18.126      0.023      1.294      0.039 nan       nan       1.702      0.023
6984       252.402736   -43.514994   874.612  1409.080     18.126      0.022      1.390      0.038 nan       nan       1.605      0.023
6983       252.034900   -43.566592  3082.600   982.070     18.126      0.021      1.392      0.040 nan       nan       1.546      0.022
6987       251.990933   -43.411321  3346.520  2267.050     18.126      0.054      1.470      0.086 nan       nan       1.499      0.056
6989       252.203319   -43.468413  2071.640  1794.570     18.127      0.019      1.182      0.033 nan       nan       1.514      0.020
6988       252.333273   -43.276520  1291.570  3382.630     18.127      0.019      1.310      0.035 nan       nan       1.543      0.019
6992       252.412039   -43.283159   818.765  3327.690     18.127      0.025      1.309      0.045 nan       nan       1.639      0.025
6990       252.531665   -43.441301   100.695  2018.940     18.127      0.020      1.353      0.036 nan       nan       1.533      0.021
6991       251.907192   -43.510276  3849.190  1448.120     18.127      0.022      1.665      0.044 nan       nan       1.918      0.022
6993       251.994028   -43.613135  3327.940   596.891     18.128      0.022      1.713      0.053 nan       nan       2.252      0.022
6996       252.182044   -43.297252  2199.350  3211.060     18.129      0.022      1.309      0.041 nan       nan       1.481      0.022
6994       252.180346   -43.599868  2209.540   706.683     18.129      0.018      1.476      0.039 nan       nan       1.695      0.019
6995       252.099765   -43.671428  2693.240   114.467     18.129      0.019      1.335      0.038 nan       nan       1.686      0.020
6997       252.526840   -43.551125   129.655  1110.070     18.129      0.022      1.555      0.048 nan       nan       1.866      0.022
6999       252.356703   -43.477380  1150.930  1720.360     18.130      0.018      1.329      0.034 nan       nan       1.613      0.020
6998       252.079256   -43.568741  2816.350   964.279     18.130      0.019      1.474      0.040 nan       nan       1.727      0.019
7000       251.985116   -43.575199  3381.440   910.834     18.130      0.021      1.350      0.040 nan       nan       1.566      0.022
7001       252.525073   -43.592275   140.261   769.522     18.130      0.023      1.485      0.039 nan       nan       2.115      0.023
7002       252.279212   -43.411816  1616.080  2262.950     18.131      0.020      1.273      0.035 nan       nan       1.641      0.020
7004       252.343524   -43.427274  1230.040  2135.030     18.131      0.024      1.507      0.041 nan       nan       1.839      0.025
7005       252.054408   -43.259151  2965.500  3526.370     18.131      0.032      1.135      0.046 nan       nan       1.564      0.031
7003       251.872532   -43.476531  4057.240  1727.390     18.131      0.022      1.208      0.036 nan       nan       1.364      0.025
7006       252.102782   -43.400806  2675.130  2354.070     18.132      0.022      1.882      0.043 nan       nan       2.420      0.021
7008       252.363882   -43.459837  1107.840  1865.540     18.132      0.022      1.110      0.037 nan       nan       1.392      0.023
7009       252.493301   -43.512494   330.979  1429.770     18.132      0.024      1.144      0.040 nan       nan       1.464      0.025
7007       252.514151   -43.318544   205.827  3034.850     18.132      0.022      1.342      0.037 nan       nan       1.499      0.022
7013       252.156303   -43.444270  2353.860  1994.370     18.133      0.021      1.294      0.042 nan       nan       1.615      0.022
7015       252.017047   -43.370578  3189.770  2604.230     18.133      0.033      1.728      0.049 nan       nan       2.051      0.031
7014       252.057330   -43.275104  2947.960  3394.350     18.133      0.024      1.537      0.044 nan       nan       1.959      0.024
7010       252.122715   -43.656986  2555.480   233.991     18.133      0.019      1.697      0.055 nan       nan       2.075      0.019
