ID        alpha     delta          x         y        v         ev        bv        ebv       ub        eub       vi        evi
2263      253.655015   -45.177686  1729.880 1307.510    18.518     0.012     1.466     0.017     nan     nan     2.000     0.023
2264      253.724862   -45.322297  1324.260 2506.610    18.518     0.011     1.403     0.016     nan     nan     2.032     0.027
2265      253.686402   -45.123686  1547.610  859.751    18.518     0.011     1.203     0.015     nan     nan     1.589     0.029
2266      253.648335   -45.041485  1768.670  178.152    18.519     0.034     1.361     0.038     nan     nan     1.762     0.043
2267      253.675536   -45.371719  1610.710 2916.410    18.521     0.009     1.433     0.015     nan     nan     1.947     0.022
2268      253.653349   -45.185235  1739.550 1370.110    18.521     0.015     1.396     0.020     nan     nan     2.035     0.024
2269      253.626920   -45.323637  1893.030 2517.720    18.522     0.010     1.545     0.020     nan     nan     2.092     0.026
2270      253.646542   -45.031702  1779.080   97.031    18.523     0.009     1.372     0.014     nan     nan     2.171     0.021
2271      253.707577   -45.034142  1424.640  117.262    18.523     0.012     1.468     0.017     nan     nan     2.084     0.023
2272      253.817263   -45.335897   787.674 2619.380    18.523     0.021     1.399     0.027     nan     nan     1.958     0.035
2273      253.812224   -45.051380   816.934  260.195    18.523     0.013     1.345     0.021     nan     nan     nan     nan
2274      253.814749   -45.334028   802.268 2603.880    18.524     0.019     1.489     0.039     nan     nan     2.014     0.032
2275      253.899764   -45.324521   308.573 2525.050    18.525     0.010     1.493     0.017     nan     nan     1.965     0.025
2276      253.749298   -45.112705  1182.360  768.696    18.526     0.010     1.467     0.020     nan     nan     2.008     0.018
2277      253.724148   -45.044905  1328.410  206.505    18.526     0.009     1.668     0.016     nan     nan     2.852     0.019
2278      253.860462   -45.075611   536.807  461.119    18.526     0.012     1.293     0.017     0.676     0.078     1.767     0.022
2279      253.879451   -45.046011   426.533  215.676    18.526     0.011     1.295     0.017     nan     nan     1.716     0.024
2280      253.897940   -45.056042   319.166  298.859    18.529     0.013     1.312     0.017     nan     nan     2.005     0.024
2281      253.813627   -45.374618   808.788 2940.450    18.529     0.013     1.434     0.020     nan     nan     1.788     0.043
2282      253.807384   -45.174739   845.042 1283.080    18.530     0.012     1.689     0.022     nan     nan     2.238     0.021
2283      253.949024   -45.116390    22.506  799.257    18.530     0.017     1.479     0.024     nan     nan     1.881     0.036
2284      253.854859   -45.073436   569.345  443.086    18.534     0.010     1.409     0.016     nan     nan     2.108     0.017
2285      253.742334   -45.161318  1222.800 1171.790    18.534     0.015     1.388     0.021     nan     nan     1.872     0.032
2286      253.763602   -45.032766  1099.290  105.851    18.534     0.012     1.329     0.019     nan     nan     1.721     0.036
2287      253.822896   -45.172519   754.957 1264.670    18.535     0.011     1.325     0.018     nan     nan     1.912     0.021
2288      253.900428   -45.169236   304.713 1237.450    18.535     0.015     1.374     0.022     nan     nan     1.920     0.025
2289      253.777022   -45.099766  1021.360  661.413    18.536     0.010     1.261     0.017     nan     nan     1.714     0.022
2290      253.839279   -45.037028   659.818  141.194    18.539     0.011     1.181     0.016     0.980     0.074     1.637     0.024
2291      253.857010   -45.176154   556.850 1294.810    18.540     0.017     1.454     0.024     nan     nan     2.057     0.022
2292      253.870606   -45.326067   477.896 2537.870    18.541     0.026     1.308     0.048       -1.305     0.100     1.962     0.031
2293      253.719130   -45.094130  1357.550  614.674    18.541     0.019     1.285     0.025     0.776     0.083     nan     nan
2294      253.950865   -45.271626    11.819 2086.450    18.542     0.012     1.441     0.019     nan     nan     2.031     0.020
2295      253.872135   -45.359396   469.017 2814.230    18.542     0.010     1.493     0.015     nan     nan     2.013     0.025
2296      253.825690   -45.325001   738.734 2529.030    18.544     0.010     1.594     0.020     nan     nan     2.119     0.025
2297      253.603174   -45.094083  2030.930  614.288    18.545     0.010     1.313     0.014     0.706     0.087     1.892     0.028
2298      253.781784   -45.156172   993.706 1129.120    18.547     0.020     1.498     0.027     nan     nan     1.869     0.028
2299      253.905045   -45.077303   277.905  475.151    18.548     0.011     1.423     0.020     nan     nan     2.057     0.019
2300      253.726216   -45.372982  1316.400 2926.880    18.548     0.010     1.538     0.018     nan     nan     2.163     0.022
2301      253.606969   -45.154124  2008.890 1112.140    18.549     0.012     1.390     0.017     nan     nan     1.855     0.025
2302      253.641831   -45.118257  1806.440  814.732    18.550     0.013     nan     nan     nan     nan     1.833     0.024
2303      253.861380   -45.279242   531.477 2149.600    18.550     0.022     1.576     0.028     nan     nan     2.029     0.026
2304      253.625129   -45.037755  1903.430  147.224    18.552     0.012     1.390     0.019     nan     nan     1.957     0.033
2305      253.742329   -45.041355  1222.830  177.072    18.554     0.013     1.261     0.018     nan     nan     nan     nan
2306      253.735436   -45.056833  1262.860  305.417    18.555     0.010     1.409     0.019     nan     nan     nan     nan
2307      253.924485   -45.175355   165.010 1288.180    18.556     0.020     1.621     0.028     nan     nan     2.206     0.031
2308      253.931564   -45.155626   123.902 1124.590    18.558     0.010     1.481     0.015     nan     nan     1.962     0.017
2309      253.818021   -45.120013   783.267  829.295    18.558     0.012     1.271     0.018     nan     nan     1.705     0.020
2310      253.631750   -45.082196  1864.980  515.722    18.559     0.012     1.565     0.022     nan     nan     2.328     0.021
2311      253.649472   -45.266213  1762.070 2041.570    18.560     0.012     1.595     0.020     nan     nan     2.187     0.023
2312      253.784375   -45.275017   978.661 2114.570    18.562     0.013     1.417     0.018     nan     nan     1.991     0.019
2313      253.815825   -45.077372   796.023  475.718    18.562     0.013     1.305     0.018     nan     nan     1.777     0.020
2314      253.753215   -45.212388  1159.610 1595.260    18.562     0.014     1.460     0.020     nan     nan     2.135     0.020
2315      253.609130   -45.188889  1996.340 1400.410    18.562     0.011     1.272     0.018     nan     nan     1.833     0.025
2316      253.747235   -45.335837  1194.340 2618.880    18.562     0.016     1.460     0.021     nan     nan     1.765     0.031
2317      253.922706   -45.321201   175.345 2497.520    18.563     0.011     1.490     0.018     nan     nan     1.398     0.066
2318      253.611994   -45.248731  1979.710 1896.610    18.564     0.011     1.604     0.021     nan     nan     2.314     0.024
2319      253.867873   -45.183784   493.770 1358.080    18.564     0.010     1.576     0.019     nan     nan     2.442     0.025
2320      253.733037   -45.219804  1276.790 1656.750    18.565     0.015     1.349     0.021     nan     nan     1.974     0.020
2321      253.872545   -45.192108   466.639 1427.100    18.565     0.013     1.645     0.022     nan     nan     2.169     0.022
2322      253.749565   -45.317904  1180.810 2470.180    18.565     0.012     1.424     0.019     nan     nan     1.920     0.025
2323      253.877732   -45.170508   436.515 1247.990    18.566     0.011     1.531     0.017     nan     nan     2.153     0.020
2324      253.747710   -45.037146  1191.580  142.171    18.566     0.010     1.276     0.016     nan     nan     1.810     0.022
2325      253.698046   -45.268823  1479.990 2063.210    18.566     0.013     1.531     0.019     nan     nan     2.103     0.024
2326      253.801033   -45.200515   881.923 1496.810    18.567     0.011     1.413     0.017     nan     nan     1.879     0.021
2327      253.718627   -45.235164  1360.470 1784.110    18.567     0.016     1.701     0.024     nan     nan     2.349     0.022
2328      253.742699   -45.132906  1220.680  936.199    18.567     0.014     1.279     0.018     0.544     0.061     1.652     0.023
2329      253.930829   -45.267272   128.173 2050.350    18.569     0.026     1.676     0.040     nan     nan     2.292     0.031
2330      253.743629   -45.062465  1215.280  352.115    18.570     0.011     1.315     0.017     nan     nan     1.863     0.021
2331      253.679765   -45.063615  1586.150  361.652    18.570     0.011     1.293     0.018     nan     nan     1.808     0.022
2332      253.768899   -45.115646  1068.530  793.083    18.571     0.010     1.353     0.015     nan     nan     1.737     0.020
2333      253.702585   -45.103196  1453.630  689.850    18.571     0.011     1.239     0.017     0.669     0.073     1.635     0.021
2334      253.617225   -45.274268  1949.330 2108.360    18.571     0.011     1.561     0.020     nan     nan     2.183     0.022
2335      253.789667   -45.145709   947.925 1042.360    18.572     0.012     1.403     0.017     nan     nan     1.842     0.025
2336      253.930542   -45.248123   129.838 1891.570    18.573     0.012     1.818     0.020     nan     nan     2.523     0.016
2337      253.840610   -45.031054   652.089   91.655    18.575     0.014     1.224     0.017     nan     nan     1.762     0.025
2338      253.780887   -45.216618   998.915 1630.330    18.576     0.013     1.639     0.022     nan     nan     2.303     0.019
2339      253.829001   -45.385750   719.505 3032.750    18.576     0.012     1.463     0.021     nan     nan     1.606     0.058
2340      253.884362   -45.275094   398.013 2115.210    18.577     0.014     1.675     0.023     nan     nan     2.306     0.020
2341      253.847932   -45.304185   609.570 2356.430    18.577     0.012     1.458     0.019     nan     nan     2.026     0.023
2342      253.713425   -45.127409  1390.680  890.622    18.578     0.013     1.284     0.017     nan     nan     1.681     0.022
2343      253.809124   -45.062835   834.938  355.185    18.581     0.011     1.238     0.017     nan     nan     1.712     0.021
2344      253.710046   -45.311712  1410.300 2418.840    18.582     0.015     1.790     0.026     nan     nan     2.379     0.023
2345      253.875024   -45.322583   452.239 2508.980    18.582     0.017     1.340     0.031     nan     nan     1.902     0.023
2346      253.883807   -45.289937   401.238 2238.280    18.582     0.012     1.360     0.020     nan     nan     1.865     0.024
